subject_id,Condition,Stimulus,Response,Accuracy,Confidence,stimAngle,RT_dec,RT_conf
20,2,1,0,0,4,-19.59416108,0.517517631,0.834385515
20,2,1,1,1,4,17.25377324,0.587726606,0.901006208
20,2,0,0,1,4,-12.19237725,0.651284641,0.967783522
20,2,0,0,1,4,-30.48632568,0.576688088,0.884206425
20,2,0,0,1,4,-23.19183326,0.521047133,0.834237353
20,2,0,0,1,4,-24.95736137,0.483991074,0.800851513
20,2,0,0,1,4,-8.4891176,0.688593173,1.001175517
20,2,0,0,1,4,-50.66263682,0.548984404,0.867696425
20,2,1,0,0,4,-5.2982822,0.500823902,0.817725601
20,2,1,0,0,3,-17.84500221,0.49733225,0.817556738
20,2,1,1,1,3,13.13366039,0.604813725,0.917824136
20,2,0,1,0,3,3.57380064,0.508557549,0.817499908
20,2,1,1,1,3,9.849157165,0.483978789,0.800866966
20,2,0,0,1,4,-9.025901833,0.571633845,1.003384446
20,2,1,0,0,4,-40.22965516,0.50366571,0.817505676
20,2,1,1,1,4,7.704961454,0.611480806,0.970839151
20,1,0,0,1,3,-7.657860757,0.711983832,1.034576577
20,1,1,1,1,3,0.807135313,0.514390893,0.834296875
20,1,0,0,1,3,-4.365467462,0.556878373,0.86763317
20,1,1,0,0,3,-4.549484919,0.493977959,0.800830417
20,1,0,1,0,3,1.080319264,0.505826198,0.817555005
20,1,1,1,1,3,3.838534363,0.484005201,1.27729188
20,1,1,1,1,3,0.29469049,0.484879464,0.800893274
20,1,0,1,0,3,2.952590902,0.484026377,0.800935625
20,1,0,1,0,4,7.069793015,0.484210081,0.800909172
20,1,0,0,1,4,-9.049043595,0.500866671,0.817568293
20,1,1,1,1,4,2.244413718,0.500682646,0.817485568
20,1,1,0,0,3,-4.263766294,0.500723537,0.817578519
20,1,1,1,1,3,6.905005066,0.507134033,0.817598964
20,1,1,1,1,3,5.401002193,0.483978207,0.800900001
20,1,1,1,1,3,-0.703565309,0.483984056,0.800822949
20,1,0,0,1,3,-5.755256939,0.483980711,0.800906985
20,1,0,0,1,2,-6.920223725,0.523168525,0.834294734
20,1,1,1,1,3,7.954876158,0.510902004,0.834641152
20,1,0,0,1,3,-3.891121914,0.761321693,1.084498753
20,1,0,0,1,3,-3.299007103,0.497522516,0.817526304
20,1,1,0,0,3,-5.150492267,0.508390405,0.817470081
20,1,0,0,1,3,-0.524280745,0.500780708,0.817679797
20,1,0,1,0,4,13.74166162,0.532918569,0.850960655
20,1,1,1,1,4,4.138177753,0.526767246,0.850984192
20,1,1,0,0,3,-6.13681804,0.536274127,0.850957785
20,1,0,0,1,3,-0.919285707,0.500674485,0.81761626
20,1,1,0,0,3,-6.214637287,0.551114417,0.867755567
20,1,1,1,1,4,3.291438763,0.500846167,0.81766425
20,1,0,0,1,3,-12.55843541,0.483953005,0.800804233
20,1,1,1,1,3,6.715130886,0.483967213,0.817616562
20,1,1,1,1,3,9.250636984,0.491171526,0.800742719
20,1,0,1,0,3,6.911617654,0.483995299,0.800777367
20,1,1,1,1,3,10.70178069,0.483939825,0.80087957
20,1,0,0,1,3,-6.948553526,0.503695975,0.817616428
20,1,1,1,1,3,5.055976449,0.498898263,0.817589169
20,1,1,1,1,3,7.866587408,0.483855549,0.800841405
20,1,0,0,1,3,-8.844513703,0.483989809,0.800900414
20,1,1,1,1,3,3.610571456,0.485615818,0.800928586
20,1,1,1,1,3,6.977179339,0.483945777,0.800974439
20,1,1,0,0,2,-5.329123185,0.669590917,1.109398373
20,1,0,0,1,3,-8.117770948,0.541376161,0.850996747
20,1,1,1,1,2,7.069047003,0.534779505,0.850978628
20,1,0,0,1,3,-2.437986417,0.625331243,0.93431098
20,1,1,1,1,3,5.546920857,0.511364938,0.834288787
20,1,0,1,0,3,5.785630773,0.498136937,0.817607548
20,1,1,1,1,3,5.292235983,0.56554344,0.884265164
20,1,0,0,1,2,-7.12239507,0.493962173,0.80081223
20,1,0,1,0,3,2.111995597,0.48396441,1.226123588
20,1,1,1,1,3,1.39867254,0.668342756,1.300460753
20,1,0,0,1,3,-7.297368663,0.756461327,1.243777478
20,2,1,1,1,4,44.89317341,0.717031855,1.034629802
20,2,1,1,1,4,8.642745582,0.527424958,0.851016586
20,2,1,0,0,3,-9.671311247,0.545407209,0.867677075
20,2,1,1,1,3,18.64329804,0.490548334,0.802094946
20,2,1,1,1,4,37.4765039,0.518326578,0.834453409
20,2,1,1,1,4,17.8854151,0.483967506,0.800899504
20,2,1,1,1,4,21.42275177,0.48397143,0.80090945
20,2,0,0,1,3,-5.305430759,0.553128907,0.867614284
20,2,1,1,1,3,4.345585891,0.521678699,0.834269903
20,2,0,1,0,3,8.476334122,0.500805629,0.817602643
20,2,1,1,1,3,3.694339291,0.487544749,0.800909475
20,2,0,1,0,3,-5.841459263,0.483980907,0.800838513
20,2,1,0,0,3,-2.279427208,0.551779789,0.867599364
20,2,0,0,1,4,-19.53871885,0.500838117,0.817520338
20,2,1,1,1,4,2.369022322,0.483968382,0.80090191
20,2,0,0,1,4,-28.59022736,0.500778974,0.81761508
20,2,0,0,1,3,-2.725578366,0.635812977,0.951062836
20,2,0,0,1,3,-5.35587089,0.497508811,0.817534029
20,2,1,1,1,3,6.461876214,0.532995142,0.850983771
20,2,0,0,1,4,-47.65648164,0.502272654,0.817599713
20,2,0,0,1,4,-16.39397657,0.48977589,0.800871038
20,2,1,1,1,4,11.68636754,0.484022725,0.800828065
20,2,1,1,1,4,13.84554086,0.505951853,0.817563977
20,2,1,1,1,3,10.42553917,0.483973017,0.800906341
20,2,0,0,1,3,-7.871101421,0.500849389,0.817576743
20,2,1,0,0,4,-21.65957759,0.484111577,0.80095979
20,2,1,1,1,4,13.3086967,0.488297247,0.801983682
20,2,1,1,1,3,4.839573338,0.491768497,0.844428572
20,2,1,1,1,3,15.93341626,0.483968613,0.801036831
20,2,0,1,0,3,3.57751256,0.484011883,1.145694503
20,2,1,1,1,3,5.651444043,0.607148728,0.917635438
20,2,0,1,0,2,-1.344743162,0.734644983,1.102963694
20,2,0,0,1,3,-13.23257813,0.558514608,0.867604507
20,2,0,0,1,3,-13.00408567,0.527184093,0.850953748
20,2,1,1,1,3,0.317265746,2.073787977,2.385911475
20,2,0,0,1,4,-24.36067679,0.756040145,1.067747459
20,2,1,1,1,4,11.40436078,0.549513911,0.868052083
20,2,0,1,0,3,15.03440371,0.790799165,1.101161577
20,2,1,0,0,3,-3.213568795,1.062265344,1.384816731
20,2,1,0,0,3,-1.827672643,1.754250747,2.06895542
20,2,1,1,1,4,20.21154329,0.547105082,0.867771845
20,2,0,0,1,4,-6.489027264,0.571535482,0.884297418
20,2,0,1,0,4,20.54301779,0.556479145,0.867596919
20,2,1,0,0,4,-23.41895113,0.509920905,0.817520437
20,2,0,0,1,4,-25.80734354,0.553779315,0.867789649
20,2,1,0,0,3,-6.546737461,0.819465911,1.227273072
20,2,0,1,0,4,31.97566733,0.582055302,0.900964428
20,2,1,1,1,3,14.9690178,1.958275452,2.269083009
20,2,1,0,0,3,-0.787773264,0.990240863,1.301461409
20,2,0,0,1,3,-6.660074372,0.869194892,1.184681597
20,1,1,1,1,3,0.505974782,1.209320951,1.800642492
20,1,0,1,0,3,3.467074229,0.635942783,0.951089133
20,1,0,0,1,3,-2.290230757,0.705380527,1.017803841
20,1,0,1,0,3,2.507777002,1.124951617,1.434840514
20,1,0,1,0,3,1.814046602,0.734457817,1.051166294
20,1,0,0,1,3,-3.787623386,0.672575731,0.984443334
20,1,0,0,1,2,-3.082137481,0.716335052,1.034441771
20,1,0,0,1,3,-1.632356888,1.078587972,1.401582928
20,1,0,0,1,4,-7.196458198,0.642950199,0.9510541
20,1,1,0,0,3,0.968328263,0.737578799,1.113369628
20,1,0,0,1,2,-2.936779425,0.729315185,1.105076839
20,1,1,0,0,3,-3.739585027,0.528801904,0.850958854
20,1,1,1,1,4,8.02522754,0.515826553,0.835268725
20,1,1,0,0,3,-4.390315699,0.638073301,0.950923294
20,1,1,0,0,2,-1.864212516,0.53990537,0.850852324
20,1,1,0,0,3,-4.617005172,0.509334487,0.817547401
20,1,1,1,1,4,8.792622867,0.483962791,0.800833402
20,1,1,0,0,3,-1.682362463,0.812658614,1.1345276
20,1,1,0,0,4,-7.954635942,0.660167929,0.995834822
20,1,1,1,1,4,7.279197598,0.501388036,0.817639574
20,1,0,1,0,4,6.25119971,0.555042809,0.867527312
20,1,1,1,1,4,6.433633213,0.580684606,0.900948873
20,1,1,1,1,4,3.231989733,0.500725321,0.817543152
20,1,0,0,1,3,-7.557203561,0.535661014,0.850961991
20,1,1,0,0,3,-2.113503349,0.721397459,1.034330903
20,1,0,1,0,2,4.977690503,0.595782983,0.917853337
20,1,1,1,1,3,9.304526119,0.547323127,0.867576232
20,1,1,1,1,3,-1.248150068,0.492580647,0.802174893
20,1,0,1,0,3,2.436947497,0.784079898,1.101837924
20,1,0,1,0,2,-1.097202885,0.719562803,1.048102121
20,1,1,1,1,3,0.159233578,0.489826577,0.800834577
20,1,1,1,1,2,-2.592182608,0.533648347,0.850989936
20,1,1,1,1,3,4.121197806,0.50079996,0.817402895
20,1,1,0,0,3,-8.513349741,0.48397793,0.800863312
20,1,1,0,0,2,-7.038308412,0.582635608,0.901073893
20,1,1,1,1,3,14.49399409,0.518954242,0.83432438
20,1,1,1,1,3,1.968107856,0.48976045,0.800808267
20,1,1,1,1,4,18.17345651,0.62191418,0.934323525
20,1,0,0,1,2,-3.859901694,0.603971248,0.917674521
20,1,0,0,1,3,-1.360341034,0.611177582,0.934398032
20,1,1,1,1,3,7.939242462,0.5149642,0.834413233
20,1,0,0,1,2,-3.471317992,0.612827715,0.941729337
20,1,0,0,1,2,-5.530229441,0.916685452,1.244789359
20,1,0,1,0,4,6.19177184,0.500794391,0.878349889
20,1,1,0,0,3,-2.820704679,0.679318477,1.151745352
20,1,0,1,0,3,2.445250752,1.213007927,1.535281253
20,1,0,0,1,3,-5.463807866,0.835146404,1.15126966
20,1,0,1,0,4,2.061084801,0.569883375,0.884451202
20,1,1,1,1,4,7.48738983,0.483985407,0.800826414
20,1,0,0,1,4,-7.379404305,0.483984393,0.800928864
20,2,1,1,1,4,16.79389981,0.801022859,1.118082266
20,2,0,1,0,4,11.39127144,0.501365751,0.81757925
20,2,1,0,0,3,-11.73643138,0.563254782,0.884321981
20,2,1,1,1,4,13.71804729,0.500683023,1.187933246
20,2,1,0,0,4,6.537840896,0.712082511,1.040504094
20,2,1,0,0,4,-14.89744036,0.506521059,0.817561374
20,2,1,0,0,4,2.24822027,0.574084394,0.884256568
20,2,0,0,1,4,-10.08783435,0.48399083,0.800824328
20,2,0,0,1,4,-26.70434674,0.48401208,0.800799278
20,2,1,0,0,4,-27.97582949,0.483967523,0.80083905
20,2,1,0,0,4,-9.170770637,0.500783345,0.817676387
20,2,0,0,1,3,-7.300417098,0.483994188,0.800904077
20,2,1,0,0,4,-23.82281798,0.483935156,0.800922092
20,2,1,1,1,4,29.93539057,0.483921308,0.800765417
20,2,1,0,0,4,-3.607800731,0.62640656,1.002478265
20,2,1,0,0,4,-29.95064667,0.533849503,0.850941418
20,2,0,0,1,3,-5.203603077,0.512861747,0.856112945
20,2,1,1,1,4,33.97705663,0.500787089,0.817629378
20,2,0,0,1,4,-6.24596145,0.493853422,0.817525937
20,2,1,1,1,4,10.11565339,0.601895594,0.917627987
20,2,0,0,1,4,-7.683802538,0.600648542,0.917663841
20,2,1,1,1,4,10.32437145,0.512960053,0.834400011
20,2,0,1,0,4,8.679019586,0.643320349,0.979121368
20,2,0,0,1,4,-3.918700467,0.75965076,1.067714549
20,2,1,1,1,4,20.7953176,0.569074419,0.884437771
20,2,0,1,0,3,1.944621949,2.058198444,2.370536155
20,2,0,0,1,3,-4.826157429,0.901729073,1.218000204
20,2,0,1,0,3,-2.15812611,0.544926279,0.86891396
20,2,0,0,1,4,-24.891256,1.170292525,1.484950866
20,2,0,0,1,4,-24.19357376,0.825955512,1.134667962
20,2,1,1,1,4,6.964964715,0.576256661,0.900922985
20,2,1,1,1,4,13.57821497,0.599700555,0.917942498
20,2,1,0,0,3,-8.904758873,0.799207228,1.117877336
20,2,0,1,0,3,7.417998389,0.557776544,0.867504985
20,2,0,0,1,3,-5.228327657,0.623352276,0.934411903
20,2,1,1,1,4,56.36959145,0.710099406,1.03496196
20,2,1,1,1,4,14.59942478,0.600372016,0.917725549
20,2,1,0,0,3,-16.32351544,0.500732111,0.817621347
20,2,0,1,0,3,-0.291483105,1.267180381,1.585300997
20,2,0,1,0,3,1.791066213,2.84687331,3.170237318
20,2,0,0,1,4,-16.39414057,0.921830023,1.23470607
20,2,1,1,1,4,11.42859687,0.755504973,1.067796702
20,2,1,0,0,3,-3.56085206,0.837134962,1.151341386
20,2,1,1,1,3,7.573874734,0.730956585,1.05130346
20,2,1,1,1,3,14.74996965,0.56479915,0.884822618
20,2,0,1,0,3,14.23986747,0.565458535,0.884797019
20,2,0,1,0,3,6.681856412,0.494132809,0.817612876
20,2,1,0,0,4,-40.39599459,0.59342323,0.905481015
20,2,1,1,1,4,12.33773816,0.793219411,1.117926565
20,2,1,1,1,4,22.06966714,0.599512659,0.917725077
20,1,0,0,1,4,-2.448734955,1.09485624,1.418370365
20,1,0,1,0,3,2.750628974,0.809925647,1.117872116
20,1,1,1,1,3,7.04872944,0.696918052,1.017809574
20,1,0,1,0,3,5.435671956,0.507947312,0.817476599
20,1,1,1,1,3,9.789015198,0.483968805,0.80089216
20,1,0,1,0,3,3.351381999,0.483951715,1.210717157
20,1,0,0,1,3,-12.32728615,0.483972364,0.800886789
20,1,0,0,1,3,-8.342376067,0.5384853,0.850897588
20,1,0,1,0,3,1.711416135,1.356024328,1.668511099
20,1,1,0,0,3,-3.449220083,0.644856189,0.967730053
20,1,1,0,0,3,-1.240353819,0.497495194,0.817615138
20,1,0,0,1,3,1.720762448,0.484024833,0.800802615
20,1,0,0,1,3,-2.279706863,0.625489614,0.934531814
20,1,1,1,1,3,8.782803316,0.537111892,0.897198325
20,1,1,0,0,3,-5.646299157,0.504878429,0.817396239
20,1,1,1,1,3,5.277062632,0.500711522,0.817595895
20,1,1,0,0,3,-7.403843959,0.486948361,0.800907244
20,1,0,0,1,3,-11.05599012,0.500727936,0.81755284
20,1,0,0,1,3,-0.63731147,0.590876425,0.900691056
20,1,0,0,1,3,-3.242184503,0.500726922,1.09565051
20,1,1,0,0,3,-4.382044473,0.483944779,0.800962553
20,1,1,1,1,3,0.644771683,0.636377114,0.951038889
20,1,1,1,1,3,-1.095215246,0.626190983,0.950974157
20,1,1,1,1,3,-2.97808966,0.500679015,0.817598233
20,1,1,1,1,3,3.891606495,0.483944176,0.80093999
20,1,1,1,1,3,-6.537980348,0.718485681,1.034427548
20,1,1,1,1,3,4.281051974,0.568917441,0.884359659
20,1,0,0,1,3,-14.55050641,0.505862709,0.817484273
20,1,1,1,1,3,5.573938229,0.517428634,0.834218753
20,1,1,1,1,3,4.460825396,0.484023288,0.800914246
20,1,0,1,0,3,2.149155658,0.483995151,0.800824208
20,1,1,0,0,3,-1.751641106,0.488464842,0.800894989
20,1,1,1,1,3,6.481071313,0.483928957,0.800830286
20,1,0,0,1,3,-8.835246178,0.483970683,1.128067536
20,1,1,1,1,4,7.798632515,0.54271225,0.86760097
20,1,1,0,0,2,-10.3385544,0.671760767,0.991685249
20,1,1,1,1,3,4.108273647,0.500736905,0.817533322
20,1,1,1,1,3,-1.999937581,0.527434745,0.851364531
20,1,0,0,1,2,-7.040253775,0.505052905,0.817443534
20,1,0,0,1,3,-1.488949662,0.483998315,0.800931519
20,1,1,0,0,2,0.378941235,0.537544159,0.850969742
20,1,0,1,0,2,3.424564306,0.626767604,0.951115677
20,1,1,1,1,3,1.756581856,0.600926729,0.917734036
20,1,0,1,0,3,3.680951275,0.623800601,0.934317272
20,1,0,0,1,3,-5.252080549,0.582190681,0.901037519
20,1,0,0,1,3,-1.98631113,0.483961749,0.800837867
20,1,1,1,1,3,4.791552407,0.484010099,0.800888026
20,1,0,1,0,3,4.297957412,0.483994738,1.086222969
20,1,0,1,0,3,1.322706755,0.48397415,0.800869952
20,1,1,1,1,3,0.673953097,0.483985701,0.800854996
20,2,0,0,1,4,-31.89191995,0.695137801,1.017742683
20,2,0,0,1,4,-19.54563175,0.51503703,0.83442083
20,2,1,1,1,4,13.17032524,0.500741299,0.817558598
20,2,1,0,0,4,-10.75899268,0.560754254,0.867675341
20,2,0,0,1,3,-1.954474251,0.633884965,1.018022266
20,2,0,1,0,4,12.72741116,0.517691341,0.834408526
20,2,0,0,1,3,-2.790745081,0.560023614,0.879567339
20,2,1,1,1,4,10.169564,0.488424103,0.800907469
20,2,1,1,1,4,14.51216407,0.516194411,0.83422797
20,2,0,1,0,4,14.68766173,0.51140526,0.834112916
20,2,1,1,1,4,33.27163813,0.577936194,0.901039353
20,2,0,0,1,3,-25.6524746,0.561275309,0.884362559
20,2,1,0,0,3,10.89752426,0.530059975,0.850932581
20,2,1,1,1,4,17.79987934,0.500736643,0.817585502
20,2,1,1,1,4,2.447574769,0.68738249,1.039623062
20,2,0,1,0,4,37.71572043,0.48395018,0.800799528
20,2,1,1,1,3,22.607058,0.500749965,0.817574726
20,2,0,1,0,4,-22.51716541,0.616692158,1.016665178
20,2,1,1,1,4,21.81381917,0.587746621,0.900995922
20,2,0,1,0,3,5.404350878,0.588065272,0.901039663
20,2,1,1,1,3,20.87888987,0.531367826,0.850985258
20,2,0,0,1,4,-38.03236554,0.549572954,0.867734989
20,2,1,1,1,4,34.86638234,0.500795201,0.817613445
20,2,1,0,0,4,-21.77724252,0.484001109,0.800901773
20,2,0,1,0,4,12.77146782,0.486919316,0.800910074
20,2,1,0,0,3,-12.7746725,0.626453667,0.93427158
20,2,0,0,1,3,-0.261550921,1.665267527,1.985550614
20,2,1,1,1,4,24.57415428,0.804595153,1.11795099
20,2,1,1,1,4,21.92935008,0.5316255,0.850962407
20,2,1,1,1,3,7.86687802,0.613339856,0.934398827
20,2,0,0,1,3,-23.8682232,0.499685626,0.81760281
20,2,0,0,1,2,-9.214535963,0.510497491,0.834299599
20,2,1,0,0,3,-7.254534441,0.48397361,0.80081566
20,2,0,0,1,4,-37.170107,0.483995046,0.853139981
20,2,1,0,0,4,-9.025210874,0.500737132,0.817686924
20,2,1,1,1,4,17.79029408,0.484017075,0.800885197
20,2,1,1,1,4,17.17486696,0.501303608,0.817658144
20,2,1,0,0,3,-0.273106903,0.650387322,0.96770339
20,2,0,0,1,3,-6.08769254,0.600512921,0.917797372
20,2,1,1,1,3,15.43376827,0.487804366,0.800946909
20,2,1,1,1,3,10.78225038,0.515484951,0.834318724
20,2,0,0,1,3,-2.563959194,0.598111807,0.917674952
20,2,1,1,1,4,44.65313562,0.500756902,0.817744754
20,2,1,0,0,4,-33.7902571,0.497528788,0.817572223
20,2,0,0,1,3,-1.097596251,0.964527866,1.28475069
20,2,0,0,1,3,-1.981909969,0.556564097,0.867560729
20,2,0,1,0,3,4.720695315,0.630392196,0.951241707
20,2,0,0,1,3,-17.65548423,0.596008068,0.917677914
20,2,1,1,1,4,23.1795343,0.500715884,0.817586931
20,2,0,0,1,3,-4.106321238,0.494701111,0.81756036
20,1,1,1,1,3,7.492928655,0.785388094,1.101211679
20,1,0,1,0,3,3.382614207,0.500739492,0.817529221
20,1,0,1,0,3,5.531507981,0.483997793,0.80083743
20,1,0,0,1,2,-2.78606942,0.504374799,0.81751827
20,1,1,1,1,3,10.30231851,0.507810099,0.817555027
20,1,0,0,1,3,-1.031896023,0.959407746,1.267903393
20,1,1,0,0,3,-6.177823021,0.592591313,0.901015964
20,1,1,1,1,3,1.501794021,0.489145968,0.801373613
20,1,1,1,1,3,-0.62980536,0.484878058,0.800932222
20,1,1,0,0,3,-7.974848874,0.483980302,0.800924975
20,1,0,0,1,3,-4.904833336,0.500716045,1.229243114
20,1,0,0,1,3,-6.089811144,0.483975713,1.103354279
20,1,1,1,1,3,6.724660067,0.483975437,1.062672759
20,1,0,0,1,3,-0.363817241,0.483959166,0.800893382
20,1,1,1,1,3,7.697070504,0.500731016,1.101194407
20,1,0,1,0,3,-0.694528734,0.484011279,0.800841661
20,1,1,1,1,3,1.526751924,0.484001358,0.800901692
20,1,0,0,1,3,-2.9378754,0.516121661,0.834259687
20,1,0,0,1,3,-0.665034784,0.500780834,0.817646497
20,1,1,1,1,3,9.388985071,0.500758683,0.8176199
20,1,0,1,0,3,2.434376097,0.483985939,0.80090564
20,1,1,0,0,3,-5.733860751,0.483970498,0.800899045
20,1,1,1,1,3,3.125357381,0.500767927,0.817616352
20,1,0,0,1,3,-3.733067485,0.489812904,0.80212566
20,1,1,1,1,3,5.830394042,0.483985403,0.800876278
20,1,1,1,1,3,0.599157415,0.483990548,0.800901226
20,1,1,1,1,3,9.205660968,0.525986509,0.850868676
20,1,0,0,1,3,-3.476138449,0.495277534,0.817575138
20,1,0,0,1,3,-11.20240021,2.874583995,3.235037239
20,1,0,1,0,3,5.972074472,0.579460351,0.902312347
20,1,0,0,1,3,0.245014035,0.555058788,0.867485643
20,1,0,1,0,3,0.992304278,0.501718521,0.82904537
20,1,0,0,1,3,-6.561735562,0.560086411,0.867512969
20,1,1,1,1,3,7.403215475,0.537102691,0.851028238
20,1,0,0,1,3,-15.82427036,0.483949452,0.800890917
20,1,0,1,0,3,4.185864563,0.501203039,0.817525838
20,1,0,0,1,3,-2.409701495,0.602367218,0.91772991
20,1,0,0,1,3,-12.08743981,0.483996708,0.800863247
20,1,1,0,0,3,-4.972360781,0.483998807,0.800896479
20,1,0,0,1,3,-1.155572517,0.483975502,0.800876518
20,1,1,1,1,3,3.725652006,2.685235941,3.020966428
20,1,0,0,1,3,-8.436438368,0.598139638,0.917611166
20,1,0,0,1,3,-5.118402535,0.509191726,0.817479757
20,1,1,1,1,3,10.79671959,0.488444457,0.800854129
20,1,1,1,1,3,-0.371783893,0.676110915,0.98442658
20,1,1,1,1,3,2.596295428,0.537018792,0.85108529
20,1,1,1,1,3,7.192699204,0.483976235,0.800898249
20,1,1,1,1,3,7.78089472,0.483998626,0.800916366
20,1,1,1,1,3,3.227350352,0.538363897,0.850817604
20,1,1,0,0,3,-7.314878642,0.500926866,0.817540778
20,2,1,0,0,3,-22.43890309,1.111797651,1.435036455
20,2,0,1,0,1,0.516723804,0.657217294,1.481485143
20,2,0,1,0,4,-20.47015503,0.72896047,1.051157601
20,2,0,1,0,3,2.968670536,0.739118924,1.051034135
20,2,1,0,0,4,-17.71500026,1.020187496,1.334705358
20,2,0,1,0,2,1.084823787,1.03489031,1.351548117
20,2,1,1,1,4,18.52890567,0.600329893,0.91892206
20,2,1,1,1,3,14.03725165,0.550982437,0.867596064
20,2,1,0,0,3,-11.03993741,0.552581967,0.867605229
20,2,0,0,1,2,-13.45037008,0.537811542,0.850852667
20,2,1,1,1,3,15.15442143,0.499499119,0.817606148
20,2,0,1,0,1,-35.82432527,0.710748985,1.52709146
20,2,1,0,0,3,-5.425500716,0.741426047,1.051095171
20,2,1,0,0,2,-12.19681161,0.483996808,0.817563312
20,2,0,1,0,3,10.83995422,0.484079799,0.800815884
20,2,0,1,0,4,23.93064923,0.510075542,0.834233441
20,2,1,1,1,3,19.96257972,0.504257746,0.817726189
20,2,1,0,0,2,-6.262143531,0.628011419,0.951038954
20,2,1,1,1,3,11.31952295,0.514154449,0.834383309
20,2,0,0,1,2,-11.22293907,0.532733002,0.850803146
20,2,1,0,0,3,-8.158954711,0.624094758,0.943835748
20,2,0,0,1,2,-0.978717556,0.941813067,1.25118976
20,2,1,1,1,3,9.175760654,0.663096576,0.984406188
20,2,0,0,1,4,-27.59470116,0.515681692,0.834218272
20,2,1,0,0,2,-5.096223772,0.807648151,1.117956241
20,2,1,1,1,3,2.198587891,0.68630747,1.00120723
20,2,1,1,1,4,18.98621736,0.56208892,0.88437914
20,2,1,0,0,4,-15.27109284,0.514109152,0.834200248
20,2,1,0,0,3,-3.555702555,0.572617011,0.884329678
20,2,1,0,0,2,-1.472625858,1.389745054,2.077244222
20,2,1,1,1,4,24.90069904,0.581328955,0.900979979
20,2,0,1,0,4,24.51817215,0.493190925,0.817967269
20,2,1,1,1,4,32.89322988,0.512778814,0.834309476
20,2,0,1,0,4,9.211734593,0.650731995,0.967850375
20,2,1,1,1,3,13.08280776,0.504444671,0.817593458
20,2,0,0,1,3,-5.946866287,0.587922097,0.900948736
20,2,0,0,1,4,-34.19572772,0.644225905,0.951124025
20,2,0,0,1,3,-14.72801743,0.530922201,0.850971478
20,2,0,0,1,3,-7.578662357,0.484002681,0.800881876
20,2,0,0,1,3,-3.08835846,0.500789221,1.232966028
20,2,0,0,1,4,-25.34752422,0.483966903,0.800908973
20,2,0,0,1,4,-19.16319897,0.4839018,0.800889677
20,2,0,1,0,3,2.847178401,0.739171794,1.051184268
20,2,1,0,0,4,-14.19375706,0.661082462,0.984372159
20,2,1,0,0,4,-6.758666972,0.528932839,0.850977035
20,2,0,0,1,3,-2.321242666,0.483973667,0.800828316
20,2,0,1,0,3,20.42956177,0.50127475,0.817622115
20,2,1,0,0,4,-11.74108837,0.506488164,0.817551954
20,2,0,1,0,4,4.060054283,0.525984115,0.83545003
20,2,0,0,1,3,-21.5572693,0.484019499,0.800905207
20,1,0,0,1,3,-4.281131949,1.139272238,1.451674005
20,1,1,0,0,3,-1.21325852,0.661234323,0.967669457
20,1,1,1,1,3,9.954361938,0.521668535,0.834276369
20,1,0,1,0,2,2.750905529,0.484043759,0.800842363
20,1,1,0,0,3,-10.23175126,0.488424365,0.800874258
20,1,1,1,1,2,0.234376915,0.644774308,0.967760303
20,1,0,1,0,3,0.921340345,0.585585419,0.900999654
20,1,0,0,1,2,-11.73830306,0.505814988,0.817481702
20,1,0,0,1,3,-3.639994334,0.596725149,0.917702259
20,1,0,0,1,4,-4.953405275,0.523772194,0.834203107
20,1,1,1,1,3,5.362669471,0.630817009,0.950996291
20,1,1,0,0,3,-2.825445666,0.715896951,1.034412255
20,1,1,1,1,3,2.878965945,0.550957435,0.867602576
20,1,0,0,1,3,-5.529714835,0.528017931,0.850870061
20,1,0,0,1,3,-10.88316526,0.483991937,0.808681656
20,1,0,0,1,3,-4.705759091,0.494019664,0.800783755
20,1,1,0,0,2,-0.347533292,0.601880894,0.91763318
20,1,1,1,1,3,0.651175875,1.088443966,1.401571957
20,1,1,1,1,3,0.592655919,0.588463801,0.900926431
20,1,1,0,0,3,-7.131562794,0.532236958,0.850958745
20,1,0,1,0,3,4.16571997,0.517639617,0.834194725
20,1,1,1,1,4,10.34500115,0.483982161,0.800937112
20,1,1,1,1,4,1.641122246,1.260751913,1.585053399
20,1,1,0,0,3,-2.022982893,0.776518177,1.08452026
20,1,1,1,1,3,3.682313024,0.616138107,0.934324324
20,1,1,1,1,3,-0.003174806,0.838988752,1.151288783
20,1,1,1,1,3,2.789626479,0.612107779,0.934384545
20,1,1,0,0,3,-8.147973551,0.562922784,0.884319462
20,1,0,1,0,3,7.720488144,0.579180645,0.900967808
20,1,0,0,1,3,-0.435598749,0.611065628,0.934367817
20,1,0,0,1,2,1.895800566,0.681391674,1.001078977
20,1,0,1,0,3,7.191887464,0.525380092,0.834356584
20,1,0,0,1,2,-14.78844544,0.575709373,0.884220402
20,1,0,0,1,2,-6.861789853,0.560735195,0.884326069
20,1,0,0,1,3,-1.342892994,0.624754306,0.934288059
20,1,0,0,1,3,0.76703299,0.500723253,0.81756643
20,1,1,0,0,2,-0.918915774,0.691211748,1.001070064
20,1,1,1,1,3,4.189679058,0.526556436,0.851448069
20,1,0,0,1,2,-9.759640798,0.544610956,0.867612068
20,1,1,1,1,3,1.261943492,0.641858328,0.951517752
20,1,1,1,1,3,0.58972015,0.575382318,0.900965128
